312840.47	2724695.66	-736.101	39662
312840.47	2724695.66	-784.02	39662
312840.47	2724695.66	-831.938	39662
312840.47	2724695.66	-879.857	39662
312840.47	2724695.66	-927.775	39662
312840.47	2724695.66	-930.679	91.0424
312840.47	2724695.66	-999.498	91.0424
312840.47	2724695.66	-1068.32	91.0424
312840.47	2724695.66	-1137.14	91.0424
312840.47	2724695.66	-1205.95	91.0424
312840.47	2724695.66	-1274.77	91.0424
312840.47	2724695.66	-1343.59	91.0424
312840.47	2724695.66	-1347.76	68.0869
312840.47	2724695.66	-1409.31	68.0869
312840.47	2724695.66	-1470.85	68.0869
312840.47	2724695.66	-1532.4	68.0869
312840.47	2724695.66	-1593.94	68.0869
312840.47	2724695.66	-1655.49	68.0869
312840.47	2724695.66	-1717.03	68.0869
312840.47	2724695.66	-1720.76	108619
313582.26	2724125.09	239	150.302
313582.26	2724125.09	202.204	150.302
313582.26	2724125.09	165.408	150.302
313582.26	2724125.09	128.612	150.302
313582.26	2724125.09	91.8161	150.302
313582.26	2724125.09	55.0201	150.302
313582.26	2724125.09	18.2241	150.302
313582.26	2724125.09	15.994	207.435
313582.26	2724125.09	-3.2107	207.435
313582.26	2724125.09	-22.4155	207.435
313582.26	2724125.09	-41.6202	207.435
313582.26	2724125.09	-60.8249	207.435
313582.26	2724125.09	-80.0297	207.435
313582.26	2724125.09	-99.2344	207.435
313582.26	2724125.09	-100.398	253.065
313582.26	2724125.09	-118.665	253.065
313582.26	2724125.09	-136.933	253.065
313582.26	2724125.09	-155.2	253.065
313582.26	2724125.09	-173.467	253.065
313582.26	2724125.09	-191.734	253.065
313582.26	2724125.09	-210.001	253.065
313582.26	2724125.09	-211.108	651.119
313582.26	2724125.09	-303.972	651.119
313582.26	2724125.09	-396.835	651.119
313582.26	2724125.09	-489.699	651.119
313582.26	2724125.09	-582.562	651.119
313582.26	2724125.09	-675.426	651.119
313582.26	2724125.09	-768.29	651.119
313582.26	2724125.09	-773.918	97.318
313582.26	2724125.09	-811.483	97.318
313582.26	2724125.09	-849.048	97.318
313582.26	2724125.09	-886.614	97.318
313582.26	2724125.09	-924.179	97.318
313582.26	2724125.09	-961.744	97.318
313582.26	2724125.09	-999.31	97.318
313582.26	2724125.09	-1001.59	208.931
313582.26	2724125.09	-1058.82	208.931
313582.26	2724125.09	-1116.06	208.931
313582.26	2724125.09	-1173.3	208.931
313582.26	2724125.09	-1230.53	208.931
313582.26	2724125.09	-1287.77	208.931
313582.26	2724125.09	-1345.01	208.931
313582.26	2724125.09	-1348.48	1659
313582.26	2724125.09	-1521.59	1659
313582.26	2724125.09	-1694.7	1659
313582.26	2724125.09	-1867.81	1659
313582.26	2724125.09	-2040.93	1659
313582.26	2724125.09	-2214.04	1659
313582.26	2724125.09	-2387.15	1659
313582.26	2724125.09	-2397.64	1545
314066.29	2723728.99	241	74.5686
314066.29	2723728.99	223.671	74.5686
314066.29	2723728.99	206.342	74.5686
314066.29	2723728.99	189.013	74.5686
314066.29	2723728.99	171.684	74.5686
314066.29	2723728.99	154.355	74.5686
314066.29	2723728.99	137.026	74.5686
314066.29	2723728.99	135.976	40.7759
314066.29	2723728.99	121.319	40.7759
314066.29	2723728.99	106.663	40.7759
314066.29	2723728.99	92.0064	40.7759
314066.29	2723728.99	77.3499	40.7759
314066.29	2723728.99	62.6934	40.7759
314066.29	2723728.99	48.0369	40.7759
314066.29	2723728.99	47.1486	106224
314066.29	2723728.99	-7.033	106224
314066.29	2723728.99	-61.2146	106224
314066.29	2723728.99	-115.396	106224
314066.29	2723728.99	-169.578	106224
314066.29	2723728.99	-223.759	106224
314066.29	2723728.99	-277.941	106224
314066.29	2723728.99	-281.225	102.079
314066.29	2723728.99	-303.846	102.079
314066.29	2723728.99	-326.467	102.079
314066.29	2723728.99	-349.089	102.079
314066.29	2723728.99	-371.71	102.079
314066.29	2723728.99	-394.331	102.079
314066.29	2723728.99	-416.952	102.079
314066.29	2723728.99	-418.323	43.0896
314066.29	2723728.99	-457.987	43.0896
314066.29	2723728.99	-497.65	43.0896
314066.29	2723728.99	-537.313	43.0896
314066.29	2723728.99	-576.976	43.0896
314066.29	2723728.99	-616.639	43.0896
314066.29	2723728.99	-656.302	43.0896
314066.29	2723728.99	-658.706	52656
314066.29	2723728.99	-873.2	52656
314066.29	2723728.99	-1087.69	52656
314066.29	2723728.99	-1302.19	52656
314066.29	2723728.99	-1516.68	52656
314066.29	2723728.99	-1731.17	52656
314066.29	2723728.99	-1945.67	52656
314066.29	2723728.99	-1958.67	3080
314066.29	2723728.99	-2040.42	3080
314066.29	2723728.99	-2122.18	3080
314066.29	2723728.99	-2203.93	3080
314066.29	2723728.99	-2285.69	3080
314066.29	2723728.99	-2367.45	3080
314066.29	2723728.99	-2449.2	3080
314066.29	2723728.99	-2454.16	85724
314314.56	2723314.76	250	21.6481
314314.56	2723314.76	234.494	21.6481
314314.56	2723314.76	218.988	21.6481
314314.56	2723314.76	203.481	21.6481
314314.56	2723314.76	187.975	21.6481
314314.56	2723314.76	172.469	21.6481
314314.56	2723314.76	156.963	21.6481
314314.56	2723314.76	156.023	35.1718
314314.56	2723314.76	153.293	35.1718
314314.56	2723314.76	150.562	35.1718
314314.56	2723314.76	147.831	35.1718
314314.56	2723314.76	145.101	35.1718
314314.56	2723314.76	142.37	35.1718
314314.56	2723314.76	139.639	35.1718
314314.56	2723314.76	139.474	66.8442
314314.56	2723314.76	125.922	66.8442
314314.56	2723314.76	112.37	66.8442
314314.56	2723314.76	98.8176	66.8442
314314.56	2723314.76	85.2655	66.8442
314314.56	2723314.76	71.7134	66.8442
314314.56	2723314.76	58.1614	66.8442
314314.56	2723314.76	57.34	96.6159
314314.56	2723314.76	30.4469	96.6159
314314.56	2723314.76	3.5537	96.6159
314314.56	2723314.76	-23.3395	96.6159
314314.56	2723314.76	-50.2326	96.6159
314314.56	2723314.76	-77.1258	96.6159
314314.56	2723314.76	-104.019	96.6159
314314.56	2723314.76	-105.649	118.545
314314.56	2723314.76	-115.693	118.545
314314.56	2723314.76	-125.737	118.545
314314.56	2723314.76	-135.781	118.545
314314.56	2723314.76	-145.825	118.545
314314.56	2723314.76	-155.869	118.545
314314.56	2723314.76	-165.913	118.545
314314.56	2723314.76	-166.522	750.838
314314.56	2723314.76	-196.268	750.838
314314.56	2723314.76	-226.014	750.838
314314.56	2723314.76	-255.761	750.838
314314.56	2723314.76	-285.507	750.838
314314.56	2723314.76	-315.254	750.838
314314.56	2723314.76	-345	750.838
314314.56	2723314.76	-346.803	223.989
314314.56	2723314.76	-371.649	223.989
314314.56	2723314.76	-396.494	223.989
314314.56	2723314.76	-421.34	223.989
314314.56	2723314.76	-446.185	223.989
314314.56	2723314.76	-471.031	223.989
314314.56	2723314.76	-495.876	223.989
314314.56	2723314.76	-497.382	49.8145
314314.56	2723314.76	-535.522	49.8145
314314.56	2723314.76	-573.661	49.8145
314314.56	2723314.76	-611.801	49.8145
314314.56	2723314.76	-649.94	49.8145
314314.56	2723314.76	-688.08	49.8145
314314.56	2723314.76	-726.219	49.8145
314314.56	2723314.76	-728.531	82.8394
314314.56	2723314.76	-772.722	82.8394
314314.56	2723314.76	-816.914	82.8394
314314.56	2723314.76	-861.106	82.8394
314314.56	2723314.76	-905.297	82.8394
314314.56	2723314.76	-949.489	82.8394
314314.56	2723314.76	-993.681	82.8394
314314.56	2723314.76	-996.359	1147
314314.56	2723314.76	-1698.25	1147
314314.56	2723314.76	-2400.15	1147
314309.08	2722862.32	264	21.5345
314309.08	2722862.32	254.1	21.5345
314309.08	2722862.32	244.199	21.5345
314309.08	2722862.32	234.299	21.5345
314309.08	2722862.32	224.399	21.5345
314309.08	2722862.32	214.498	21.5345
314309.08	2722862.32	204.598	21.5345
314309.08	2722862.32	203.998	9.44787
314309.08	2722862.32	192.931	9.44787
314309.08	2722862.32	181.863	9.44787
314309.08	2722862.32	170.796	9.44787
314309.08	2722862.32	159.729	9.44787
314309.08	2722862.32	148.661	9.44787
314309.08	2722862.32	137.594	9.44787
314309.08	2722862.32	136.923	46.4136
314309.08	2722862.32	123.741	46.4136
314309.08	2722862.32	110.559	46.4136
314309.08	2722862.32	97.3762	46.4136
314309.08	2722862.32	84.1939	46.4136
314309.08	2722862.32	71.0115	46.4136
314309.08	2722862.32	57.8292	46.4136
314309.08	2722862.32	57.0302	10226
314309.08	2722862.32	47.1857	10226
314309.08	2722862.32	37.3412	10226
314309.08	2722862.32	27.4967	10226
314309.08	2722862.32	17.6522	10226
314309.08	2722862.32	7.8076	10226
314309.08	2722862.32	-2.0369	10226
314309.08	2722862.32	-2.6335	36.6129
314309.08	2722862.32	-39.565	36.6129
314309.08	2722862.32	-76.4965	36.6129
314309.08	2722862.32	-113.428	36.6129
314309.08	2722862.32	-150.36	36.6129
314309.08	2722862.32	-187.291	36.6129
314309.08	2722862.32	-224.223	36.6129
314309.08	2722862.32	-226.461	19.8579
314309.08	2722862.32	-261.383	19.8579
314309.08	2722862.32	-296.304	19.8579
314309.08	2722862.32	-331.226	19.8579
314309.08	2722862.32	-366.148	19.8579
314309.08	2722862.32	-401.069	19.8579
314309.08	2722862.32	-435.991	19.8579
314309.08	2722862.32	-438.108	104.48
314309.08	2722862.32	-463.398	104.48
314309.08	2722862.32	-488.688	104.48
314309.08	2722862.32	-513.978	104.48
314309.08	2722862.32	-539.269	104.48
314309.08	2722862.32	-564.559	104.48
314309.08	2722862.32	-589.849	104.48
314309.08	2722862.32	-591.382	221.181
314309.08	2722862.32	-624.447	221.181
314309.08	2722862.32	-657.512	221.181
314309.08	2722862.32	-690.576	221.181
314309.08	2722862.32	-723.641	221.181
314309.08	2722862.32	-756.706	221.181
314309.08	2722862.32	-789.771	221.181
314309.08	2722862.32	-791.775	35.3866
314309.08	2722862.32	-843.962	35.3866
314309.08	2722862.32	-896.148	35.3866
314309.08	2722862.32	-948.335	35.3866
314309.08	2722862.32	-1000.52	35.3866
314309.08	2722862.32	-1052.71	35.3866
314309.08	2722862.32	-1104.9	35.3866
314309.08	2722862.32	-1108.06	64797
314309.08	2722862.32	-1351.19	64797
314309.08	2722862.32	-1594.31	64797
314309.08	2722862.32	-1837.44	64797
314309.08	2722862.32	-2080.57	64797
314309.08	2722862.32	-2323.69	64797
314468.41	2722657.03	261	49.7903
314468.41	2722657.03	256.664	49.7903
314468.41	2722657.03	252.328	49.7903
314468.41	2722657.03	247.992	49.7903
314468.41	2722657.03	243.656	49.7903
314468.41	2722657.03	239.32	49.7903
314468.41	2722657.03	234.984	49.7903
314468.41	2722657.03	234.721	24.2023
314468.41	2722657.03	212.207	24.2023
314468.41	2722657.03	189.693	24.2023
314468.41	2722657.03	167.179	24.2023
314468.41	2722657.03	144.665	24.2023
314468.41	2722657.03	122.151	24.2023
314468.41	2722657.03	99.6376	24.2023
314468.41	2722657.03	98.2731	37.1367
314468.41	2722657.03	91.2689	37.1367
314468.41	2722657.03	84.2648	37.1367
314468.41	2722657.03	77.2606	37.1367
314468.41	2722657.03	70.2565	37.1367
314468.41	2722657.03	63.2523	37.1367
314468.41	2722657.03	56.2482	37.1367
314468.41	2722657.03	55.8237	149.557
314468.41	2722657.03	29.1807	149.557
314468.41	2722657.03	2.5378	149.557
314468.41	2722657.03	-24.1052	149.557
314468.41	2722657.03	-50.7482	149.557
314468.41	2722657.03	-77.3912	149.557
314468.41	2722657.03	-104.034	149.557
314468.41	2722657.03	-105.649	69.4547
314468.41	2722657.03	-146.871	69.4547
314468.41	2722657.03	-188.093	69.4547
314468.41	2722657.03	-229.315	69.4547
314468.41	2722657.03	-270.537	69.4547
314468.41	2722657.03	-311.759	69.4547
314468.41	2722657.03	-352.981	69.4547
314468.41	2722657.03	-355.479	45.1715
314468.41	2722657.03	-418.56	45.1715
314468.41	2722657.03	-481.641	45.1715
314468.41	2722657.03	-544.722	45.1715
314468.41	2722657.03	-607.803	45.1715
314468.41	2722657.03	-670.884	45.1715
314468.41	2722657.03	-733.966	45.1715
314468.41	2722657.03	-737.789	1104
314468.41	2722657.03	-811.911	1104
314468.41	2722657.03	-886.033	1104
314468.41	2722657.03	-960.156	1104
314468.41	2722657.03	-1034.28	1104
314468.41	2722657.03	-1108.4	1104
314468.41	2722657.03	-1182.52	1104
314468.41	2722657.03	-1187.01	247.631
314468.41	2722657.03	-1285.38	247.631
314468.41	2722657.03	-1383.75	247.631
314468.41	2722657.03	-1482.12	247.631
314468.41	2722657.03	-1580.48	247.631
314468.41	2722657.03	-1678.85	247.631
314468.41	2722657.03	-1777.22	247.631
314468.41	2722657.03	-1783.18	84.5756
314468.41	2722657.03	-1859.6	84.5756
314468.41	2722657.03	-1936.03	84.5756
314468.41	2722657.03	-2012.46	84.5756
314468.41	2722657.03	-2088.88	84.5756
314468.41	2722657.03	-2165.31	84.5756
314468.41	2722657.03	-2241.73	84.5756
314468.41	2722657.03	-2246.37	103542
314453.3	2722327.78	269	60.1416
314453.3	2722327.78	256.287	60.1416
314453.3	2722327.78	243.574	60.1416
314453.3	2722327.78	230.861	60.1416
314453.3	2722327.78	218.149	60.1416
314453.3	2722327.78	205.436	60.1416
314453.3	2722327.78	192.723	60.1416
314453.3	2722327.78	191.952	64112
314453.3	2722327.78	171.332	64112
314453.3	2722327.78	150.711	64112
314453.3	2722327.78	130.09	64112
314453.3	2722327.78	109.469	64112
314453.3	2722327.78	88.8479	64112
314453.3	2722327.78	68.227	64112
314453.3	2722327.78	66.9773	59.762
314453.3	2722327.78	47.4015	59.762
314453.3	2722327.78	27.8258	59.762
314453.3	2722327.78	8.2501	59.762
314453.3	2722327.78	-11.3256	59.762
314453.3	2722327.78	-30.9013	59.762
314453.3	2722327.78	-50.4771	59.762
314453.3	2722327.78	-51.6635	37.6756
314453.3	2722327.78	-68.9983	37.6756
314453.3	2722327.78	-86.3332	37.6756
314453.3	2722327.78	-103.668	37.6756
314453.3	2722327.78	-121.003	37.6756
314453.3	2722327.78	-138.338	37.6756
314453.3	2722327.78	-155.672	37.6756
314453.3	2722327.78	-156.723	21072
314453.3	2722327.78	-198.026	21072
314453.3	2722327.78	-239.328	21072
314453.3	2722327.78	-280.631	21072
314453.3	2722327.78	-321.933	21072
314453.3	2722327.78	-363.236	21072
314453.3	2722327.78	-404.539	21072
314453.3	2722327.78	-407.042	163.779
314453.3	2722327.78	-435.982	163.779
314453.3	2722327.78	-464.923	163.779
314453.3	2722327.78	-493.863	163.779
314453.3	2722327.78	-522.804	163.779
314453.3	2722327.78	-551.744	163.779
314453.3	2722327.78	-580.685	163.779
314453.3	2722327.78	-582.439	56.285
314453.3	2722327.78	-637.062	56.285
314453.3	2722327.78	-691.686	56.285
314453.3	2722327.78	-746.309	56.285
314453.3	2722327.78	-800.932	56.285
314453.3	2722327.78	-855.556	56.285
314453.3	2722327.78	-910.179	56.285
314453.3	2722327.78	-913.49	620.673
314453.3	2722327.78	-1091.29	620.673
314453.3	2722327.78	-1269.09	620.673
314453.3	2722327.78	-1446.9	620.673
314453.3	2722327.78	-1624.7	620.673
314453.3	2722327.78	-1802.5	620.673
314453.3	2722327.78	-1980.3	620.673
314453.3	2722327.78	-1991.08	120.379
314453.3	2722327.78	-2087.67	120.379
314453.3	2722327.78	-2184.27	120.379
314453.3	2722327.78	-2280.86	120.379
314453.3	2722327.78	-2377.46	120.379
314453.3	2722327.78	-2474.05	120.379
314619.61	2722103.97	282	65.5512
314619.61	2722103.97	256.739	65.5512
314619.61	2722103.97	231.478	65.5512
314619.61	2722103.97	206.217	65.5512
314619.61	2722103.97	180.956	65.5512
314619.61	2722103.97	155.695	65.5512
314619.61	2722103.97	130.435	65.5512
314619.61	2722103.97	128.904	23.6377
314619.61	2722103.97	115.743	23.6377
314619.61	2722103.97	102.582	23.6377
314619.61	2722103.97	89.4211	23.6377
314619.61	2722103.97	76.2603	23.6377
314619.61	2722103.97	63.0995	23.6377
314619.61	2722103.97	49.9386	23.6377
314619.61	2722103.97	49.141	175.26
314619.61	2722103.97	37.9099	175.26
314619.61	2722103.97	26.6789	175.26
314619.61	2722103.97	15.4478	175.26
314619.61	2722103.97	4.2167	175.26
314619.61	2722103.97	-7.0144	175.26
314619.61	2722103.97	-18.2455	175.26
314619.61	2722103.97	-18.9261	1014
314619.61	2722103.97	-52.8703	1014
314619.61	2722103.97	-86.8145	1014
314619.61	2722103.97	-120.759	1014
314619.61	2722103.97	-154.703	1014
314619.61	2722103.97	-188.647	1014
314619.61	2722103.97	-222.591	1014
314619.61	2722103.97	-224.648	22.9657
314619.61	2722103.97	-245.832	22.9657
314619.61	2722103.97	-267.015	22.9657
314619.61	2722103.97	-288.198	22.9657
314619.61	2722103.97	-309.381	22.9657
314619.61	2722103.97	-330.564	22.9657
314619.61	2722103.97	-351.748	22.9657
314619.61	2722103.97	-353.032	216.927
314619.61	2722103.97	-378.779	216.927
314619.61	2722103.97	-404.526	216.927
314619.61	2722103.97	-430.273	216.927
314619.61	2722103.97	-456.02	216.927
314619.61	2722103.97	-481.767	216.927
314619.61	2722103.97	-507.515	216.927
314619.61	2722103.97	-509.075	93.0577
314619.61	2722103.97	-620.524	93.0577
314619.61	2722103.97	-731.973	93.0577
314619.61	2722103.97	-843.423	93.0577
314619.61	2722103.97	-954.872	93.0577
314619.61	2722103.97	-1066.32	93.0577
314619.61	2722103.97	-1177.77	93.0577
314619.61	2722103.97	-1184.52	133.148
314619.61	2722103.97	-1324.95	133.148
314619.61	2722103.97	-1465.38	133.148
314619.61	2722103.97	-1605.81	133.148
314619.61	2722103.97	-1746.24	133.148
314619.61	2722103.97	-1886.67	133.148
314619.61	2722103.97	-2027.09	133.148
314619.61	2722103.97	-2035.61	4545
315047.93	2722004.4	283	83.1078
315047.93	2722004.4	237.326	83.1078
315047.93	2722004.4	191.652	83.1078
315047.93	2722004.4	145.979	83.1078
315047.93	2722004.4	100.305	83.1078
315047.93	2722004.4	54.631	83.1078
315047.93	2722004.4	8.9572	83.1078
315047.93	2722004.4	6.1891	29540
315047.93	2722004.4	-5.6755	29540
315047.93	2722004.4	-17.54	29540
315047.93	2722004.4	-29.4046	29540
315047.93	2722004.4	-41.2692	29540
315047.93	2722004.4	-53.1337	29540
315047.93	2722004.4	-64.9983	29540
315047.93	2722004.4	-65.7173	87.0395
315047.93	2722004.4	-75.6659	87.0395
315047.93	2722004.4	-85.6145	87.0395
315047.93	2722004.4	-95.5631	87.0395
315047.93	2722004.4	-105.512	87.0395
315047.93	2722004.4	-115.46	87.0395
315047.93	2722004.4	-125.409	87.0395
315047.93	2722004.4	-126.012	82.8761
315047.93	2722004.4	-154.958	82.8761
315047.93	2722004.4	-183.904	82.8761
315047.93	2722004.4	-212.85	82.8761
315047.93	2722004.4	-241.796	82.8761
315047.93	2722004.4	-270.741	82.8761
315047.93	2722004.4	-299.687	82.8761
315047.93	2722004.4	-301.442	123.012
315047.93	2722004.4	-373.557	123.012
315047.93	2722004.4	-445.672	123.012
315047.93	2722004.4	-517.787	123.012
315047.93	2722004.4	-589.902	123.012
315047.93	2722004.4	-662.017	123.012
315047.93	2722004.4	-734.132	123.012
315047.93	2722004.4	-738.503	76.9483
315047.93	2722004.4	-818.816	76.9483
315047.93	2722004.4	-899.13	76.9483
315047.93	2722004.4	-979.443	76.9483
315047.93	2722004.4	-1059.76	76.9483
315047.93	2722004.4	-1140.07	76.9483
315047.93	2722004.4	-1220.38	76.9483
315047.93	2722004.4	-1225.25	134.66
315047.93	2722004.4	-1288.37	134.66
315047.93	2722004.4	-1351.49	134.66
315047.93	2722004.4	-1414.61	134.66
315047.93	2722004.4	-1477.73	134.66
315047.93	2722004.4	-1540.85	134.66
315047.93	2722004.4	-1603.97	134.66
315047.93	2722004.4	-1607.8	226.249
315047.93	2722004.4	-1688.41	226.249
315047.93	2722004.4	-1769.01	226.249
315047.93	2722004.4	-1849.62	226.249
315047.93	2722004.4	-1930.23	226.249
315047.93	2722004.4	-2010.83	226.249
315047.93	2722004.4	-2091.44	226.249
315047.93	2722004.4	-2096.32	694.005
315047.93	2722004.4	-2198.21	694.005
315047.93	2722004.4	-2300.1	694.005
315047.93	2722004.4	-2401.98	694.005
312744.046	2722043.049	421	190.689
312744.046	2722043.049	370.794	190.689
312744.046	2722043.049	320.589	190.689
312744.046	2722043.049	270.383	190.689
312744.046	2722043.049	220.177	190.689
312744.046	2722043.049	169.972	190.689
312744.046	2722043.049	119.766	190.689
312744.046	2722043.049	116.723	1749
312744.046	2722043.049	18.9848	1749
312744.046	2722043.049	-78.7538	1749
312744.046	2722043.049	-176.492	1749
312744.046	2722043.049	-274.231	1749
312744.046	2722043.049	-371.969	1749
312744.046	2722043.049	-469.708	1749
312744.046	2722043.049	-475.632	107.804
312744.046	2722043.049	-552.491	107.804
312744.046	2722043.049	-629.351	107.804
312744.046	2722043.049	-706.21	107.804
312744.046	2722043.049	-783.07	107.804
312744.046	2722043.049	-859.93	107.804
312744.046	2722043.049	-936.789	107.804
312744.046	2722043.049	-941.447	76405
312744.046	2722043.049	-1122.38	76405
312744.046	2722043.049	-1303.31	76405
312744.046	2722043.049	-1484.24	76405
312744.046	2722043.049	-1665.18	76405
312744.046	2722043.049	-1846.11	76405
312744.046	2722043.049	-2027.04	76405
312744.046	2722043.049	-2038.01	218.627
313366.737	2722076.655	347	58.0605
313366.737	2722076.655	335.974	58.0605
313366.737	2722076.655	324.947	58.0605
313366.737	2722076.655	313.921	58.0605
313366.737	2722076.655	302.895	58.0605
313366.737	2722076.655	291.868	58.0605
313366.737	2722076.655	280.842	58.0605
313366.737	2722076.655	280.174	140.077
313366.737	2722076.655	113.429	140.077
313366.737	2722076.655	-53.316	140.077
313366.737	2722076.655	-220.061	140.077
313366.737	2722076.655	-386.806	140.077
313366.737	2722076.655	-553.551	140.077
313366.737	2722076.655	-720.296	140.077
313366.737	2722076.655	-730.402	180.766
313366.737	2722076.655	-854.841	180.766
313366.737	2722076.655	-979.281	180.766
313366.737	2722076.655	-1103.72	180.766
313366.737	2722076.655	-1228.16	180.766
313366.737	2722076.655	-1352.6	180.766
313366.737	2722076.655	-1477.04	180.766
314026.185	2722242.704	308	79.4103
314026.185	2722242.704	293.219	79.4103
314026.185	2722242.704	278.437	79.4103
314026.185	2722242.704	263.656	79.4103
314026.185	2722242.704	248.874	79.4103
314026.185	2722242.704	234.093	79.4103
314026.185	2722242.704	219.311	79.4103
314026.185	2722242.704	218.416	216.914
314026.185	2722242.704	-1037.75	216.914
314026.185	2722242.704	-2293.92	216.914
314453.065	2722318.528	269	60.7097
314453.065	2722318.528	243.831	60.7097
314453.065	2722318.528	218.663	60.7097
314453.065	2722318.528	193.494	60.7097
314453.065	2722318.528	168.325	60.7097
314453.065	2722318.528	143.156	60.7097
314453.065	2722318.528	117.988	60.7097
314453.065	2722318.528	116.462	30288
314453.065	2722318.528	100.359	30288
314453.065	2722318.528	84.2548	30288
314453.065	2722318.528	68.1511	30288
314453.065	2722318.528	52.0474	30288
314453.065	2722318.528	35.9437	30288
314453.065	2722318.528	19.84	30288
314453.065	2722318.528	18.864	93.1071
314453.065	2722318.528	-112.169	93.1071
314453.065	2722318.528	-243.202	93.1071
314453.065	2722318.528	-374.235	93.1071
314453.065	2722318.528	-505.268	93.1071
314453.065	2722318.528	-636.301	93.1071
314453.065	2722318.528	-767.334	93.1071
314453.065	2722318.528	-775.275	273.254
314453.065	2722318.528	-1725.97	273.254
314871.326	2722372.815	283	32.852
314871.326	2722372.815	176.486	32.852
314871.326	2722372.815	69.9724	32.852
314871.326	2722372.815	-36.5413	32.852
314871.326	2722372.815	-143.055	32.852
314871.326	2722372.815	-249.569	32.852
314871.326	2722372.815	-356.083	32.852
314871.326	2722372.815	-362.538	2691
314871.326	2722372.815	-1382.75	2691
