97.0000    288.4725    -3.7572    41.1382
39.0000    328.4725    -3.7572    40.2036
155.0000    281.0000    -18.4831    27.1638
17.0000    331.5275    -18.4831    28.0264
121.0000    334.3775    -6.7063    38.7336
117.0000    323.1500    -10.0977    23.8250
57.0000    305.6225    -18.4831    22.7789
65.0000    334.3775    -3.7572    36.6892
185.0000    331.5275    -6.7063    64.5265
143.0000    334.3775    -1.1927    56.8548
191.0000    319.0000    -10.0977    42.0292
175.0000    301.0000    -1.1927    24.9942
35.0000    359.0000    -6.7063    31.6190
13.0000    336.8500    -13.9979    29.6014
165.0000    291.5275    -3.7572    40.2081
189.0000    291.5275    -10.0977    49.9655
171.0000    354.3775    -18.4831    35.9738
153.0000    283.1500    -3.7572    41.9209
21.0000    356.8500    -23.6411    27.6538
125.0000    281.0000    -18.4831    27.0178
81.0000    308.4725    -23.6411    20.9788
95.0000    354.3775    -6.7063    32.8217
165.0000    281.0000    -6.7063    32.9382
31.0000    323.1500    -13.9979    28.2376
59.0000    311.5275    -6.7063    39.9232
71.0000    351.5275    -1.1927    43.4272
195.0000    285.6225    -18.4831    30.8577
181.0000    336.8500    -13.9979    44.3653
159.0000    334.3775    -6.7063    53.3515
37.0000    316.8500    -1.1927    46.7216
57.0000    281.0000    -13.9979    29.5648
7.0000    305.6225    -18.4831    25.2799
45.0000    343.1500    -6.7063    33.9704
175.0000    321.0000    -13.9979    39.4245
15.0000    303.1500    -3.7572    42.6590
147.0000    301.0000    -18.4831    27.9011
61.0000    294.3775    -3.7572    52.3081
103.0000    314.3775    -6.7063    19.9647
171.0000    301.0000    -13.9979    33.5487
157.0000    323.1500    -3.7572    50.5572
101.0000    294.3775    -23.6411    25.9163
29.0000    281.0000    -10.0977    28.2521
17.0000    281.0000    -1.1927    46.9152
141.0000    351.5275    -6.7063    39.8104
157.0000    294.3775    -1.1927    50.7349
169.0000    316.8500    -6.7063    49.9060
191.0000    356.8500    -23.6411    30.8383
165.0000    339.0000    -6.7063    43.6612
183.0000    341.0000    -18.4831    36.3250
183.0000    299.0000    -13.9979    38.3802
73.0000    339.0000    -6.7063    67.6386
29.0000    299.0000    -3.7572    43.5222
117.0000    288.4725    -18.4831    27.0015
147.0000    305.6225    -6.7063    47.1976
49.0000    339.0000    -13.9979    16.9354
5.0000    328.4725    -3.7572    31.8175
25.0000    336.8500    -13.9979    29.9489
27.0000    339.0000    -3.7572    31.4659
141.0000    319.0000    -3.7572    54.7828
161.0000    348.4725    -13.9979    41.5678
137.0000    294.3775    -13.9979    32.9990
85.0000    339.0000    -10.0977    33.7376
5.0000    325.6225    -18.4831    26.6592
187.0000    308.4725    -10.0977    56.1288
199.0000    283.1500    -13.9979    30.3185
57.0000    341.0000    -18.4831    13.9486
61.0000    281.0000    -23.6411    26.0467
67.0000    301.0000    -1.1927    20.7365
13.0000    351.5275    -23.6411    27.8615
67.0000    299.0000    -3.7572    44.7540
175.0000    294.3775    -13.9979    36.7077
55.0000    281.0000    -23.6411    26.0741
189.0000    336.8500    -10.0977    48.6447
35.0000    299.0000    -23.6411    24.8227
83.0000    303.1500    -23.6411    23.5868
159.0000    341.0000    -3.7572    39.9492
165.0000    283.1500    -3.7572    37.5580
25.0000    348.4725    -23.6411    27.0522
119.0000    339.0000    -3.7572    46.5941
39.0000    345.6225    -13.9979    25.5686
5.0000    325.6225    -6.7063    30.7437
105.0000    321.0000    -23.6411    21.2898
93.0000    299.0000    -1.1927    57.5233
177.0000    339.0000    -18.4831    36.5787
169.0000    288.4725    -18.4831    29.6988
89.0000    305.6225    -3.7572    48.0525
137.0000    356.8500    -3.7572    42.9132
59.0000    283.1500    -18.4831    27.6669
185.0000    291.5275    -13.9979    41.9639
129.0000    314.3775    -1.1927    50.4741
45.0000    343.1500    -18.4831    19.0082
89.0000    354.3775    -10.0977    35.6081
189.0000    328.4725    -6.7063    59.3450
181.0000    321.0000    -10.0977    43.8194
171.0000    328.4725    -13.9979    48.9873
71.0000    283.1500    -18.4831    27.8097
143.0000    311.5275    -13.9979    34.9567
167.0000    334.3775    -23.6411    33.0483
147.0000    281.0000    -10.0977    35.3421
165.0000    285.6225    -13.9979    29.3845
13.0000    348.4725    -13.9979    30.8472
127.0000    294.3775    -18.4831    27.1531
77.0000    319.0000    -6.7063    46.8359
185.0000    348.4725    -1.1927    53.6863
113.0000    308.4725    -18.4831    22.5725
73.0000    325.6225    -18.4831    17.6401
181.0000    359.0000    -13.9979    37.5672
55.0000    308.4725    -13.9979    25.6155
61.0000    339.0000    -18.4831    13.6501
145.0000    288.4725    -10.0977    37.7618
193.0000    308.4725    -18.4831    35.0375
31.0000    283.1500    -3.7572    34.7201
183.0000    288.4725    -13.9979    38.6378
137.0000    328.4725    -6.7063    45.6799
99.0000    308.4725    -1.1927    30.2902
81.0000    296.8500    -1.1927    46.7597
143.0000    334.3775    -6.7063    46.2889
117.0000    288.4725    -6.7063    30.3404
111.0000    351.5275    -18.4831    28.6141
193.0000    281.0000    -6.7063    39.6202
109.0000    296.8500    -23.6411    24.8944
75.0000    305.6225    -3.7572    48.7578
83.0000    305.6225    -18.4831    25.6870
5.0000    299.0000    -10.0977    26.0656
189.0000    296.8500    -18.4831    33.8500
161.0000    341.0000    -3.7572    41.2581
71.0000    311.5275    -23.6411    18.1539
81.0000    341.0000    -23.6411    19.8753
43.0000    296.8500    -23.6411    24.6769
63.0000    336.8500    -13.9979    12.5526
167.0000    356.8500    -18.4831    32.8860
181.0000    294.3775    -1.1927    57.1480
75.0000    356.8500    -18.4831    26.2738
59.0000    348.4725    -6.7063    7.6751
181.0000    325.6225    -10.0977    52.5707
85.0000    331.5275    -1.1927    43.9671
199.0000    319.0000    -18.4831    29.5073
199.0000    303.1500    -18.4831    29.5568
47.0000    328.4725    -18.4831    15.8560
55.0000    291.5275    -10.0977    36.4923
149.0000    334.3775    -10.0977    42.6775
99.0000    288.4725    -6.7063    37.4957
127.0000    345.6225    -23.6411    23.8028
27.0000    291.5275    -3.7572    36.6119
193.0000    319.0000    -1.1927    36.1856
7.0000    354.3775    -18.4831    27.8187
85.0000    301.0000    -1.1927    38.9783
85.0000    308.4725    -10.0977    35.9699
91.0000    301.0000    -1.1927    38.1832
161.0000    288.4725    -18.4831    28.1638
95.0000    299.0000    -6.7063    45.4119
53.0000    351.5275    -3.7572    5.7101
179.0000    356.8500    -23.6411    31.6379
77.0000    351.5275    -13.9979    31.2666
123.0000    311.5275    -1.1927    32.4063
17.0000    339.0000    -10.0977    31.5857
137.0000    356.8500    -10.0977    32.2853
117.0000    303.1500    -23.6411    24.0619
181.0000    328.4725    -18.4831    42.3556
119.0000    348.4725    -23.6411    24.3030
125.0000    291.5275    -13.9979    29.3668
15.0000    303.1500    -6.7063    36.3383
51.0000    325.6225    -1.1927    43.3088
99.0000    314.3775    -6.7063    23.3296
103.0000    323.1500    -18.4831    20.5575
161.0000    334.3775    -10.0977    49.0760
155.0000    281.0000    -23.6411    25.4205
189.0000    341.0000    -1.1927    18.3289
47.0000    314.3775    -6.7063    42.9746
3.0000    288.4725    -23.6411    24.9530
123.0000    319.0000    -18.4831    24.0909
169.0000    356.8500    -10.0977    37.8721
145.0000    325.6225    -23.6411    26.0061
199.0000    348.4725    -23.6411    31.1647
89.0000    354.3775    -6.7063    35.7305
143.0000    331.5275    -6.7063    47.9052
119.0000    341.0000    -1.1927    47.5917
179.0000    308.4725    -3.7572    58.6196
169.0000    348.4725    -13.9979    45.2730
3.0000    321.0000    -10.0977    27.8655
153.0000    328.4725    -1.1927    56.2664
101.0000    303.1500    -1.1927    47.6578
89.0000    351.5275    -6.7063    39.5278
151.0000    288.4725    -10.0977    36.1976
141.0000    356.8500    -10.0977    33.1523
11.0000    336.8500    -6.7063    35.0888
155.0000    319.0000    -6.7063    43.4795
87.0000    334.3775    -18.4831    20.5644
101.0000    325.6225    -13.9979    20.3958
91.0000    305.6225    -1.1927    50.6347
101.0000    356.8500    -13.9979    31.1683
59.0000    331.5275    -1.1927    16.3792
35.0000    319.0000    -13.9979    27.9419
135.0000    359.0000    -23.6411    24.8824
139.0000    359.0000    -6.7063    37.0364
33.0000    331.5275    -23.6411    21.8280
129.0000    339.0000    -13.9979    28.2296
83.0000    359.0000    -18.4831    28.9591
19.0000    331.5275    -3.7572    37.4506
193.0000    301.0000    -23.6411    28.9689
179.0000    348.4725    -18.4831    41.1749
97.0000    345.6225    -18.4831    24.8803
197.0000    323.1500    -1.1927    42.5078
183.0000    323.1500    -13.9979    42.2115
25.0000    328.4725    -3.7572    37.3038
133.0000    299.0000    -18.4831    27.4938
65.0000    303.1500    -1.1927    48.0426
19.0000    291.5275    -13.9979    28.4374
123.0000    314.3775    -18.4831    24.1396
43.0000    323.1500    -1.1927    44.4596
13.0000    348.4725    -18.4831    29.2079
5.0000    319.0000    -18.4831    25.9308
99.0000    305.6225    -13.9979    26.7839
133.0000    359.0000    -18.4831    26.5126
143.0000    296.8500    -10.0977    39.5248
15.0000    331.5275    -1.1927    37.5524
151.0000    356.8500    -23.6411    27.0930
95.0000    283.1500    -13.9979    30.8940
3.0000    308.4725    -10.0977    25.8241
111.0000    303.1500    -13.9979    22.4618
7.0000    351.5275    -1.1927    31.7308
37.0000    323.1500    -6.7063    40.1289
191.0000    303.1500    -18.4831    33.4874
157.0000    341.0000    -13.9979    36.0848
149.0000    288.4725    -10.0977    36.7965
161.0000    356.8500    -6.7063    37.5913
57.0000    314.3775    -6.7063    40.5984
109.0000    341.0000    -18.4831    25.3092
127.0000    348.4725    -3.7572    42.7863
89.0000    294.3775    -3.7572    55.0966
147.0000    314.3775    -10.0977    42.8109
131.0000    351.5275    -23.6411    24.2433
45.0000    319.0000    -10.0977    32.1891
85.0000    334.3775    -6.7063    41.2979
157.0000    359.0000    -3.7572    35.1621
117.0000    291.5275    -1.1927    25.4126
181.0000    291.5275    -1.1927    53.0063
179.0000    321.0000    -13.9979    39.8442
133.0000    285.6225    -18.4831    27.4756
27.0000    316.8500    -18.4831    25.8086
123.0000    288.4725    -3.7572    36.1693
129.0000    303.1500    -3.7572    42.1888
125.0000    305.6225    -1.1927    37.5958
187.0000    339.0000    -18.4831    36.0696
73.0000    339.0000    -10.0977    40.0686
139.0000    341.0000    -1.1927    39.4048
13.0000    345.6225    -23.6411    27.1636
27.0000    321.0000    -1.1927    29.5186
73.0000    294.3775    -3.7572    52.6667
197.0000    299.0000    -18.4831    29.9992
139.0000    331.5275    -6.7063    45.4317
121.0000    288.4725    -10.0977    30.6544
177.0000    285.6225    -23.6411    28.6342
183.0000    334.3775    -18.4831    40.8495
123.0000    341.0000    -3.7572    45.2554
73.0000    319.0000    -18.4831    20.9506
141.0000    291.5275    -18.4831    28.4130
15.0000    339.0000    -23.6411    26.2669
49.0000    294.3775    -6.7063    45.4194
143.0000    331.5275    -18.4831    28.7059
177.0000    328.4725    -6.7063    62.5538
11.0000    323.1500    -1.1927    37.1199
199.0000    325.6225    -18.4831    31.4780
91.0000    285.6225    -23.6411    26.7472
155.0000    339.0000    -13.9979    35.7092
59.0000    281.0000    -6.7063    36.2856
73.0000    305.6225    -23.6411    21.1370
197.0000    336.8500    -1.1927    48.9462
133.0000    301.0000    -1.1927    38.0211
55.0000    299.0000    -18.4831    25.6187
195.0000    283.1500    -3.7572    36.4223
129.0000    305.6225    -18.4831    26.6750
157.0000    348.4725    -18.4831    34.1152
151.0000    341.0000    -1.1927    32.4830
151.0000    354.3775    -3.7572    43.3155
125.0000    281.0000    -10.0977    33.4668
13.0000    301.0000    -18.4831    25.7441
153.0000    299.0000    -18.4831    27.6882
185.0000    291.5275    -18.4831    35.5263
101.0000    343.1500    -18.4831    24.7210
161.0000    281.0000    -6.7063    35.0404
73.0000    319.0000    -10.0977    37.9884
107.0000    343.1500    -1.1927    33.4547
97.0000    356.8500    -3.7572    28.0002
35.0000    303.1500    -6.7063    41.7656
155.0000    305.6225    -3.7572    46.6030
153.0000    356.8500    -10.0977    35.8176
3.0000    305.6225    -23.6411    24.3927
95.0000    291.5275    -3.7572    47.3946
137.0000    285.6225    -13.9979    31.1902
119.0000    281.0000    -3.7572    43.1265
29.0000    305.6225    -6.7063    37.7839
187.0000    356.8500    -10.0977    41.5615
139.0000    281.0000    -18.4831    27.2774
117.0000    311.5275    -18.4831    22.6461
17.0000    345.6225    -18.4831    28.8619
139.0000    283.1500    -18.4831    27.2543
147.0000    311.5275    -3.7572    56.5261
141.0000    305.6225    -23.6411    25.4952
71.0000    351.5275    -23.6411    18.5545
115.0000    281.0000    -23.6411    25.8531
145.0000    325.6225    -3.7572    55.7059
193.0000    296.8500    -1.1927    59.3161
143.0000    301.0000    -6.7063    44.9445
171.0000    325.6225    -1.1927    50.5172
39.0000    294.3775    -13.9979    31.8220
91.0000    328.4725    -6.7063    29.9058
41.0000    283.1500    -13.9979    27.8602
113.0000    348.4725    -3.7572    46.3757
25.0000    296.8500    -23.6411    25.2638
3.0000    314.3775    -23.6411    24.8186
185.0000    319.0000    -23.6411    31.1262
99.0000    334.3775    -23.6411    20.0515
29.0000    343.1500    -10.0977    32.8110
151.0000    294.3775    -18.4831    28.0337
95.0000    328.4725    -3.7572    28.5430
39.0000    356.8500    -10.0977    23.2897
153.0000    311.5275    -23.6411    27.0427
49.0000    283.1500    -3.7572    34.2650
137.0000    294.3775    -10.0977    39.7281
145.0000    321.0000    -23.6411    25.8278
141.0000    356.8500    -1.1927    55.9769
65.0000    334.3775    -23.6411    12.5702
119.0000    294.3775    -10.0977    25.5913
183.0000    348.4725    -3.7572    54.2777
89.0000    314.3775    -23.6411    20.5171
55.0000    308.4725    -1.1927    49.5017
41.0000    283.1500    -18.4831    27.1546
147.0000    285.6225    -18.4831    27.5503
177.0000    319.0000    -10.0977    43.5471
107.0000    319.0000    -18.4831    21.1665
151.0000    319.0000    -6.7063    44.5213
201.0000    281.0000    -18.4831    28.4752
179.0000    351.5275    -13.9979    46.8447
147.0000    308.4725    -18.4831    29.3065
131.0000    316.8500    -6.7063    43.0466
101.0000    305.6225    -6.7063    29.0183
69.0000    354.3775    -6.7063    23.9778
151.0000    334.3775    -13.9979    36.9803
9.0000    305.6225    -6.7063    31.4176
177.0000    285.6225    -18.4831    30.5853
71.0000    288.4725    -3.7572    40.4542
105.0000    323.1500    -6.7063    20.4948
141.0000    359.0000    -18.4831    27.0199
199.0000    281.0000    -10.0977    33.0720
113.0000    285.6225    -13.9979    28.9719
155.0000    285.6225    -18.4831    27.4420
119.0000    354.3775    -13.9979    32.2644
199.0000    325.6225    -3.7572    42.2447
59.0000    305.6225    -23.6411    20.3580
143.0000    348.4725    -10.0977    37.0922
43.0000    343.1500    -13.9979    22.3590
109.0000    301.0000    -10.0977    20.9812
125.0000    301.0000    -1.1927    45.2113
91.0000    323.1500    -10.0977    27.0249
83.0000    285.6225    -1.1927    38.9701
173.0000    351.5275    -23.6411    34.2312
175.0000    319.0000    -10.0977    43.3165
79.0000    325.6225    -18.4831    19.3908
35.0000    303.1500    -10.0977    35.2631
121.0000    348.4725    -10.0977    36.7998
195.0000    311.5275    -1.1927    57.2451
153.0000    323.1500    -13.9979    35.3564
111.0000    299.0000    -6.7063    19.2094
121.0000    305.6225    -3.7572    28.4984
123.0000    285.6225    -18.4831    27.1048
171.0000    281.0000    -13.9979    28.4680
155.0000    323.1500    -10.0977    41.4809
155.0000    308.4725    -18.4831    30.1463
